,cycle_id,harvested_at,weight,size,total_harvest(kg),total_seed,survival_rate(%),average_weight(gr),est_remaining_population,biomass(kg),avg_pond_length,avg_pond_width,avg_pond_depth,long_cycle(day),total_feed(kg),avg_tray_number,avg_feed_remain%,count_fasting,total_mortal,avg_weight_mortal,avg_weight_sample
2949,18616,2023-01-03,22.68,63.58,1441.9944,244200,40.43,15.728216420257942,145462.86810000002,2287.8714705882358,47.05,35.28,1.2,88,3709.68,2.0,15.761194029850746,73.0,2122.0,59.900000000000006,12.045714285714284
2950,18616,2023-01-12,761.14,60.36,45942.4104,244200,59.25,16.56726308813784,99520.4577,1648.7816053677932,47.05,35.28,1.2,88,3709.68,2.0,15.761194029850746,73.0,2122.0,59.900000000000006,12.045714285714284
2951,18616,2023-01-12,49.43,60.36,2983.5948,244200,60.47,16.56726308813784,96536.86290000001,1599.3516053677931,47.05,35.28,1.2,88,3709.68,2.0,15.761194029850746,73.0,2122.0,59.900000000000006,12.045714285714284
2952,18620,2022-11-23,247.42,97.7,24172.934,130000,18.59,10.235414534288639,105827.06599999999,1083.1838894575228,60.0,32.67,1.0,111,5360.123,1.0,0.0,47.0,0.0,0.0,5.32
2953,18620,2022-12-07,385.95,66.8,25781.46,130000,38.43,14.970059880239521,80045.606,1198.2875149700599,60.0,32.67,1.0,111,5360.123,1.0,0.0,47.0,0.0,0.0,5.32
2954,18620,2022-12-21,727.85,50.0,36392.5,130000,66.42,20.0,43653.106,873.06212,60.0,32.67,1.0,111,5360.123,1.0,0.0,47.0,0.0,0.0,5.32
2955,18620,2023-01-11,1746.73,38.0,66375.74,130000,117.48,26.31578947368421,-22722.63400000002,-597.9640526315794,60.0,32.67,1.0,111,5360.123,1.0,0.0,47.0,0.0,0.0,5.32
2956,18621,2022-08-23,700.0,67.0,46900.0,100000,46.9,14.925373134328359,53100.0,792.5373134328358,40.0,25.0,1.0,80,1328.0,0.0,0.0,4.0,1988.0,95.52,9.166666666666666
2957,18621,2022-08-23,815.3,76.0,61962.799999999996,100000,108.86,13.157894736842106,-8862.799999999988,-116.61578947368407,40.0,25.0,1.0,80,1328.0,0.0,0.0,4.0,1988.0,95.52,9.166666666666666
2958,18626,2022-11-11,2.5,227.3,568.25,7000,8.12,4.399472063352397,6431.75,28.296304443466784,6.0,6.0,1.0,60,39.872,0.0,0.0,59.0,0.0,0.0,4.986666666666667
2959,18626,2022-11-19,5.4,166.6,899.64,7000,20.97,6.002400960384154,5532.110000000001,33.20594237695079,6.0,6.0,1.0,60,39.872,0.0,0.0,59.0,0.0,0.0,4.986666666666667
2960,18626,2022-11-21,4.1,142.85,585.685,7000,29.34,7.0003500175008755,4946.425,34.62670633531677,6.0,6.0,1.0,60,39.872,0.0,0.0,59.0,0.0,0.0,4.986666666666667
2961,18626,2022-11-26,5.0,130.5,652.5,7000,38.66,7.662835249042145,4293.925,32.903639846743296,6.0,6.0,1.0,60,39.872,0.0,0.0,59.0,0.0,0.0,4.986666666666667
2962,18626,2022-12-01,7.5,110.0,825.0,7000,50.44,9.090909090909092,3468.925,31.535681818181825,6.0,6.0,1.0,60,39.872,0.0,0.0,59.0,0.0,0.0,4.986666666666667
2963,18627,2022-11-26,300.0,175.0,52500.0,175000,30.0,5.714285714285714,122500.0,700.0,37.85,37.0,1.6,55,546.2,0.0,0.0,6.0,0.0,0.0,8.6
2964,18631,2022-12-11,52.0,110.0,5720.0,131000,4.37,9.090909090909092,125280.0,1138.909090909091,46.19,34.64,1.6,71,924.002,0.0,0.0,58.0,0.0,0.0,4.285
2965,18633,2022-12-09,248.28,150.0,37242.0,223000,16.7,6.666666666666667,185758.0,1238.3866666666668,46.19,34.64,1.6,69,1307.002,0.0,0.0,41.0,0.0,0.0,4.395
2966,18635,2022-11-25,526.37,110.0,57900.7,223000,25.96,9.090909090909092,165099.3,1500.9027272727274,46.19,34.64,1.6,69,2082.003,0.0,0.0,95.0,0.0,0.0,5.625
2967,18635,2022-12-09,937.89,77.0,72217.53,223000,58.35,12.987012987012987,92881.77,1206.2567532467533,46.19,34.64,1.6,69,2082.003,0.0,0.0,95.0,0.0,0.0,5.625
2968,18637,2022-11-30,560.26,100.0,56026.0,223000,25.12,10.0,166974.0,1669.74,46.19,34.64,1.6,77,2402.002,0.0,0.0,62.0,0.0,0.0,5.085
2969,18637,2022-12-17,854.68,62.0,52990.159999999996,223000,48.89,16.129032258064516,113983.84,1838.4490322580646,46.19,34.64,1.6,77,2402.002,0.0,0.0,62.0,0.0,0.0,5.085
2970,18669,2022-12-10,402.18,79.0,31772.22,366854,8.66,12.658227848101266,335081.78,4241.541518987342,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2971,18669,2022-12-10,6.3,79.0,497.7,366854,8.8,12.658227848101266,334584.08,4235.241518987342,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2972,18669,2022-12-20,1103.21,61.0,67295.81,366854,27.14,16.393442622950822,267288.27,4381.774918032787,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2973,18669,2022-12-20,23.66,61.0,1443.26,366854,27.53,16.39344262295082,265845.01,4358.114918032787,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2974,18669,2022-12-20,1.5,61.0,91.5,366854,27.56,16.39344262295082,265753.51,4356.614918032787,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2975,18669,2023-01-29,3880.4,34.71,134688.684,366854,64.27,28.81014116969173,131064.826,3775.9961394410825,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2976,18669,2023-01-29,27.05,55.1,1490.4550000000002,366854,64.68,18.148820326678763,129574.37100000001,2351.6219782214157,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2977,18669,2023-01-29,259.38,34.71,9003.0798,366854,67.13,28.810141169691732,120571.2912,3473.6759204840105,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2978,18669,2023-01-29,1.82,34.71,63.172200000000004,366854,67.15,28.81014116969173,120508.119,3471.8559204840103,40.0,40.0,2.0,111,8144.0,0.0,0.0,0.0,5674.0,798.49,11.793000000000001
2979,18670,2022-12-10,383.07,91.0,34859.37,364943,9.55,10.989010989010989,330083.63,3627.2926373626374,40.0,40.0,2.0,73,4887.0,0.0,0.0,0.0,3060.0,55.69,7.6642857142857155
2980,18670,2022-12-10,8.96,91.0,815.3600000000001,364943,9.78,10.989010989010987,329268.27,3618.332637362637,40.0,40.0,2.0,73,4887.0,0.0,0.0,0.0,3060.0,55.69,7.6642857142857155
2981,18670,2022-12-20,885.9,71.0,62898.9,364943,27.01,14.08450704225352,266369.37,3751.6812676056334,40.0,40.0,2.0,73,4887.0,0.0,0.0,0.0,3060.0,55.69,7.6642857142857155
2982,18670,2022-12-20,38.41,71.0,2727.1099999999997,364943,27.76,14.084507042253524,263642.26,3713.2712676056344,40.0,40.0,2.0,73,4887.0,0.0,0.0,0.0,3060.0,55.69,7.6642857142857155
2983,18670,2022-12-20,6.0,71.0,426.0,364943,27.87,14.084507042253522,263216.26,3707.271267605634,40.0,40.0,2.0,73,4887.0,0.0,0.0,0.0,3060.0,55.69,7.6642857142857155
2984,18670,2022-12-22,2511.94,71.0,178347.74,364943,76.74,14.084507042253522,84868.52000000002,1195.3312676056341,40.0,40.0,2.0,73,4887.0,0.0,0.0,0.0,3060.0,55.69,7.6642857142857155
2985,18670,2022-12-22,177.12,71.0,12575.52,364943,80.19,14.08450704225352,72293.0,1018.2112676056337,40.0,40.0,2.0,73,4887.0,0.0,0.0,0.0,3060.0,55.69,7.6642857142857155
2986,18671,2022-12-10,458.94,84.0,38550.96,412711,9.34,11.904761904761905,374160.04,4454.28619047619,45.0,40.0,2.0,112,10170.0,0.0,0.0,0.0,4732.0,677.96,10.742
2987,18671,2022-12-10,13.5,84.0,1134.0,412711,9.62,11.904761904761905,373026.04,4440.78619047619,45.0,40.0,2.0,112,10170.0,0.0,0.0,0.0,4732.0,677.96,10.742
2988,18671,2022-12-20,1289.65,68.0,87696.20000000001,412711,30.86,14.705882352941174,285329.83999999997,4196.027058823528,45.0,40.0,2.0,112,10170.0,0.0,0.0,0.0,4732.0,677.96,10.742
2989,18671,2022-12-20,42.16,68.0,2866.8799999999997,412711,31.56,14.705882352941178,282462.95999999996,4153.867058823529,45.0,40.0,2.0,112,10170.0,0.0,0.0,0.0,4732.0,677.96,10.742
2990,18671,2023-01-30,5282.69,37.6,198629.144,412711,79.69,26.595744680851062,83833.81599999999,2229.6227659574465,45.0,40.0,2.0,112,10170.0,0.0,0.0,0.0,4732.0,677.96,10.742
2991,18671,2023-01-30,208.81,59.4,12403.314,412711,82.69,16.835016835016834,71430.50199999998,1202.5337037037034,45.0,40.0,2.0,112,10170.0,0.0,0.0,0.0,4732.0,677.96,10.742
2992,18671,2023-01-30,169.84,37.6,6385.984,412711,84.24,26.595744680851062,65044.51799999998,1729.9073936170207,45.0,40.0,2.0,112,10170.0,0.0,0.0,0.0,4732.0,677.96,10.742
2993,18671,2023-01-30,5.0,37.6,188.0,412711,84.29,26.595744680851062,64856.51799999998,1724.9073936170207,45.0,40.0,2.0,112,10170.0,0.0,0.0,0.0,4732.0,677.96,10.742
2994,18672,2022-12-10,396.26,81.0,32097.059999999998,363033,8.84,12.34567901234568,330935.94,4085.6288888888894,40.0,40.0,2.0,112,8539.0,0.0,0.0,0.0,20369.0,745.56,11.362
2995,18672,2022-12-10,6.0,81.0,486.0,363033,8.98,12.345679012345679,330449.94,4079.628888888889,40.0,40.0,2.0,112,8539.0,0.0,0.0,0.0,20369.0,745.56,11.362
2996,18672,2022-12-19,983.43,65.0,63922.95,363033,26.58,15.384615384615385,266526.99,4100.41523076923,40.0,40.0,2.0,112,8539.0,0.0,0.0,0.0,20369.0,745.56,11.362
2997,18672,2022-12-19,11.43,65.0,742.9499999999999,363033,26.79,15.384615384615387,265784.04000000004,4088.9852307692317,40.0,40.0,2.0,112,8539.0,0.0,0.0,0.0,20369.0,745.56,11.362
2998,18672,2023-01-30,3892.42,36.7,142851.814,363033,66.14,27.247956403269754,122932.226,3349.6519346049045,40.0,40.0,2.0,112,8539.0,0.0,0.0,0.0,20369.0,745.56,11.362
2999,18672,2023-01-30,275.95,58.1,16032.695,363033,70.55,17.21170395869191,106899.53099999999,1839.9230808950083,40.0,40.0,2.0,112,8539.0,0.0,0.0,0.0,20369.0,745.56,11.362
3000,18672,2023-01-30,177.51,36.7,6514.617,363033,72.35,27.247956403269754,100384.91399999999,2735.2837602179834,40.0,40.0,2.0,112,8539.0,0.0,0.0,0.0,20369.0,745.56,11.362
3001,18673,2022-12-10,397.25,88.0,34958.0,364943,9.58,11.363636363636363,329985.0,3749.8295454545455,40.0,40.0,2.0,74,5199.0,0.0,0.0,0.0,8944.0,76.75999999999999,7.380000000000001
3002,18673,2022-12-10,6.24,88.0,549.12,364943,9.73,11.363636363636363,329435.88,3743.5895454545453,40.0,40.0,2.0,74,5199.0,0.0,0.0,0.0,8944.0,76.75999999999999,7.380000000000001
3003,18673,2022-12-19,1014.81,74.0,75095.94,364943,30.31,13.513513513513512,254339.94,3437.0262162162157,40.0,40.0,2.0,74,5199.0,0.0,0.0,0.0,8944.0,76.75999999999999,7.380000000000001
3004,18673,2022-12-19,9.79,74.0,724.4599999999999,364943,30.51,13.513513513513516,253615.47999999998,3427.2362162162162,40.0,40.0,2.0,74,5199.0,0.0,0.0,0.0,8944.0,76.75999999999999,7.380000000000001
3005,18673,2022-12-23,2511.48,69.0,173292.12,364943,77.99,14.492753623188406,80323.35999999999,1164.1066666666666,40.0,40.0,2.0,74,5199.0,0.0,0.0,0.0,8944.0,76.75999999999999,7.380000000000001
3006,18673,2022-12-23,170.67,69.0,11776.23,364943,81.22,14.492753623188406,68547.13,993.4366666666667,40.0,40.0,2.0,74,5199.0,0.0,0.0,0.0,8944.0,76.75999999999999,7.380000000000001
3007,18673,2022-12-23,9.35,69.0,645.15,364943,81.39,14.492753623188406,67901.97999999998,984.0866666666664,40.0,40.0,2.0,74,5199.0,0.0,0.0,0.0,8944.0,76.75999999999999,7.380000000000001
3008,18674,2022-12-10,304.23,94.0,28597.620000000003,291195,9.82,10.638297872340425,262597.38,2793.58914893617,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3009,18674,2022-12-10,8.44,94.0,793.3599999999999,291195,10.09,10.638297872340427,261804.02,2785.1491489361706,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3010,18674,2022-12-11,304.23,94.0,28597.620000000003,291195,19.91,10.638297872340425,233206.4,2480.91914893617,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3011,18674,2022-12-11,8.44,94.0,793.3599999999999,291195,20.19,10.638297872340427,232413.03999999998,2472.47914893617,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3012,18674,2022-12-19,973.75,79.0,76926.25,291195,46.6,12.658227848101266,155486.78999999998,1968.1872151898733,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3013,18674,2022-12-19,16.75,79.0,1323.25,291195,47.06,12.658227848101266,154163.53999999998,1951.4372151898733,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3014,18674,2023-01-31,3797.59,39.0,148106.01,291195,97.92,25.64102564102564,6057.52999999997,155.3212820512813,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3015,18674,2023-01-31,10.0,39.0,390.0,291195,98.05,25.641025641025642,5667.52999999997,145.3212820512813,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3016,18674,2023-01-31,3.0,39.0,117.0,291195,98.09,25.641025641025642,5550.52999999997,142.3212820512813,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3017,18674,2023-01-31,103.86,67.5,7010.55,291195,100.5,14.814814814814815,-1460.0200000000186,-21.629925925926205,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3018,18674,2023-01-31,6.0,67.5,405.0,291195,100.64,14.814814814814815,-1865.0200000000186,-27.629925925926205,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3019,18674,2023-01-31,53.63,39.0,2091.57,291195,101.36,25.64102564102564,-3956.5900000000256,-101.45102564102629,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3020,18674,2023-01-31,2.6,39.0,101.4,291195,101.39,25.64102564102564,-4057.990000000049,-104.0510256410269,42.43,31.82,2.0,113,7242.0,0.0,0.0,13.0,11393.0,641.97,9.364
3021,18675,2022-12-10,270.53,87.0,23536.109999999997,139773,16.84,11.49425287356322,116236.89,1336.0562068965519,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3022,18675,2022-12-11,270.53,87.0,23536.109999999997,139773,33.68,11.49425287356322,92700.78,1065.526206896552,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3023,18675,2022-12-11,7.0,87.0,609.0,139773,34.11,11.494252873563218,92091.78,1058.5262068965517,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3024,18675,2022-12-20,270.71,71.0,19220.41,139773,47.86,14.084507042253522,72871.37000000001,1026.3573239436623,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3025,18675,2022-12-20,9.34,71.0,663.14,139773,48.34,14.084507042253522,72208.23000000001,1017.0173239436622,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3026,18675,2023-01-30,2528.42,33.0,83437.86,139773,108.03,30.303030303030305,-11229.630000000005,-340.29181818181837,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3027,18675,2023-01-30,81.24,51.0,4143.24,139773,111.0,19.607843137254903,-15372.869999999995,-301.4288235294117,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3028,18675,2023-01-30,63.57,33.0,2097.81,139773,112.5,30.303030303030305,-17470.679999999993,-529.4145454545453,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3029,18675,2023-01-30,15.0,33.0,495.0,139773,112.85,30.303030303030305,-17965.679999999993,-544.4145454545453,29.44,22.08,2.0,112,4988.0,0.0,0.0,0.0,3446.0,728.88,10.356
3030,18676,2022-12-10,408.14,74.0,30202.36,187248,16.13,13.513513513513514,157045.64,2122.238378378379,34.25,25.69,2.0,111,5922.0,0.0,0.0,0.0,4236.0,754.21,9.338181818181818
3031,18676,2022-12-10,8.79,74.0,650.4599999999999,187248,16.48,13.513513513513516,156395.18,2113.4483783783785,34.25,25.69,2.0,111,5922.0,0.0,0.0,0.0,4236.0,754.21,9.338181818181818
3032,18676,2022-12-20,508.08,64.0,32517.12,187248,33.84,15.625,123878.06,1935.5946875,34.25,25.69,2.0,111,5922.0,0.0,0.0,0.0,4236.0,754.21,9.338181818181818
3033,18676,2022-12-20,26.16,64.0,1674.24,187248,34.74,15.625,122203.82,1909.4346875,34.25,25.69,2.0,111,5922.0,0.0,0.0,0.0,4236.0,754.21,9.338181818181818
3034,18676,2023-01-29,3077.62,32.0,98483.84,187248,87.33,31.25,23719.98000000001,741.2493750000003,34.25,25.69,2.0,111,5922.0,0.0,0.0,0.0,4236.0,754.21,9.338181818181818
3035,18676,2023-01-29,82.0,49.4,4050.7999999999997,187248,89.5,20.242914979757085,19669.180000000022,398.1615384615389,34.25,25.69,2.0,111,5922.0,0.0,0.0,0.0,4236.0,754.21,9.338181818181818
3036,18676,2023-01-29,99.47,32.0,3183.04,187248,91.2,31.25,16486.140000000014,515.1918750000004,34.25,25.69,2.0,111,5922.0,0.0,0.0,0.0,4236.0,754.21,9.338181818181818
3037,18677,2022-12-20,909.32,78.0,70926.96,236833,29.95,12.82051282051282,165906.03999999998,2127.0005128205125,38.3,28.72,2.0,111,6379.0,0.0,0.0,0.0,10240.0,651.7,8.581818181818182
3038,18677,2022-12-20,36.3,78.0,2831.3999999999996,236833,31.14,12.820512820512823,163074.64,2090.7005128205133,38.3,28.72,2.0,111,6379.0,0.0,0.0,0.0,10240.0,651.7,8.581818181818182
3039,18677,2023-01-29,3262.6,39.4,128546.43999999999,236833,85.42,25.38071065989848,34528.20000000001,876.350253807107,38.3,28.72,2.0,111,6379.0,0.0,0.0,0.0,10240.0,651.7,8.581818181818182
3040,18677,2023-01-29,187.43,59.8,11208.314,236833,90.15,16.722408026755854,23319.886,389.96464882943144,38.3,28.72,2.0,111,6379.0,0.0,0.0,0.0,10240.0,651.7,8.581818181818182
3041,18677,2023-01-29,133.07,39.4,5242.958,236833,92.37,25.38071065989848,18076.928000000014,458.80527918781763,38.3,28.72,2.0,111,6379.0,0.0,0.0,0.0,10240.0,651.7,8.581818181818182
3042,18678,2022-12-20,1106.77,87.0,96288.99,407673,23.62,11.494252873563218,311384.01,3579.1265517241377,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3043,18678,2022-12-20,42.59,87.0,3705.3300000000004,407673,24.53,11.494252873563218,307678.68,3536.5365517241376,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3044,18678,2023-01-31,4819.87,52.8,254489.13599999997,407673,86.95,18.93939393939394,53189.543999999994,1007.3777272727273,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3045,18678,2023-01-31,3.0,52.8,158.39999999999998,407673,86.99,18.93939393939394,53031.14400000003,1004.3777272727278,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3046,18678,2023-01-31,227.69,79.5,18101.355,407673,91.43,12.578616352201259,34929.78900000005,439.36841509434026,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3047,18678,2023-01-31,166.9,52.8,8812.32,407673,93.59,18.93939393939394,26117.46900000004,494.64903409090994,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3048,18678,2023-01-31,5.0,52.8,264.0,407673,93.66,18.939393939393938,25853.46900000004,489.6490340909098,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3049,18678,2023-01-31,2.5,52.8,132.0,407673,93.69,18.939393939393938,25721.46900000004,487.1490340909098,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3050,18678,2023-01-31,50.0,52.8,2640.0,407673,94.34,18.939393939393938,23081.46900000004,437.1490340909098,50.33,37.75,2.0,113,8928.0,0.0,0.0,0.0,8135.0,545.91,8.511
3051,18679,2022-12-09,90.0,250.0,22500.0,100000,22.5,4.0,77500.0,310.0,34.1,22.0,1.0,38,169.45,0.0,0.0,36.0,4200.0,2.86,3.34
3052,18680,2022-11-11,30.0,250.0,7500.0,80000,9.38,4.0,72500.0,290.0,34.1,22.0,1.0,38,56.5,0.0,0.0,33.0,0.0,0.0,4.3
3053,18726,2022-10-22,692.25,94.9,65694.52500000001,457488,14.36,10.53740779768177,391793.475,4128.487618545837,55.0,55.0,1.2,90,8417.0,0.0,0.0,77.0,0.0,0.0,9.6075
3054,18726,2022-11-03,650.58,70.7,45996.006,457488,24.41,14.144271570014144,345797.469,4891.053309759547,55.0,55.0,1.2,90,8417.0,0.0,0.0,77.0,0.0,0.0,9.6075
3055,18726,2022-11-13,5392.79,56.9,306849.751,457488,91.49,17.57469244288225,38947.71799999999,684.4941652021088,55.0,55.0,1.2,90,8417.0,0.0,0.0,77.0,0.0,0.0,9.6075
3056,18732,2022-10-22,877.48,81.0,71075.88,436320,16.29,12.345679012345679,365244.12,4509.186666666667,55.0,55.0,1.2,111,12950.0,0.0,0.0,120.0,0.0,0.0,13.446000000000002
3057,18732,2022-11-03,869.55,62.2,54086.01,436320,28.69,16.077170418006432,311158.11,5002.54196141479,55.0,55.0,1.2,111,12950.0,0.0,0.0,120.0,0.0,0.0,13.446000000000002
3058,18732,2022-11-20,1117.15,44.1,49266.315,436320,39.98,22.675736961451246,261891.79499999998,5938.589455782312,55.0,55.0,1.2,111,12950.0,0.0,0.0,120.0,0.0,0.0,13.446000000000002
3059,18732,2022-12-03,6513.34,38.0,247506.92,436320,96.7,26.31578947368421,14384.875,378.5493421052631,55.0,55.0,1.2,111,12950.0,0.0,0.0,120.0,0.0,0.0,13.446000000000002
3060,18733,2022-10-22,863.6,85.3,73665.08,436320,16.88,11.723329425556859,362654.92,4251.523094958969,55.0,55.0,1.2,111,11876.0,0.0,0.0,78.0,0.0,0.0,12.34818181818182
3061,18733,2022-11-03,891.45,65.7,58568.26500000001,436320,30.31,15.220700152207,304086.655,4628.411796042617,55.0,55.0,1.2,111,11876.0,0.0,0.0,78.0,0.0,0.0,12.34818181818182
3062,18733,2022-11-20,1084.74,45.1,48921.774000000005,436320,41.52,22.172949002217294,255164.881,5657.757893569845,55.0,55.0,1.2,111,11876.0,0.0,0.0,78.0,0.0,0.0,12.34818181818182
3063,18733,2022-12-03,6223.24,37.3,232126.85199999998,436320,94.72,26.80965147453083,23038.02899999998,617.6415281501336,55.0,55.0,1.2,111,11876.0,0.0,0.0,78.0,0.0,0.0,12.34818181818182
3064,18734,2022-10-22,948.11,81.9,77650.209,468640,16.57,12.21001221001221,390989.79099999997,4773.990122100121,57.0,57.0,1.2,108,12475.0,0.0,0.0,78.0,0.0,0.0,13.331
3065,18734,2022-11-03,949.53,62.9,59725.437,468640,29.31,15.89825119236884,331264.354,5266.523910969793,57.0,57.0,1.2,108,12475.0,0.0,0.0,78.0,0.0,0.0,13.331
3066,18734,2022-11-20,1187.26,44.1,52358.166000000005,468640,40.49,22.675736961451246,278906.18799999997,6324.403356009069,57.0,57.0,1.2,108,12475.0,0.0,0.0,78.0,0.0,0.0,13.331
3067,18734,2022-11-30,6090.19,38.6,235081.334,468640,90.65,25.906735751295336,43824.85399999999,1135.3589119170983,57.0,57.0,1.2,108,12475.0,0.0,0.0,78.0,0.0,0.0,13.331
3068,18735,2022-10-25,4999.0,89.5,447410.5,509040,87.89,11.1731843575419,61629.5,688.5977653631285,55.0,55.0,1.2,70,7583.0,0.0,0.0,71.0,0.0,0.0,7.082000000000001
3069,18736,2022-10-22,900.77,95.0,85573.15,500960,17.08,10.526315789473685,415386.85,4372.493157894737,55.0,55.0,1.2,86,9044.0,0.0,0.0,76.0,0.0,0.0,9.80625
3070,18736,2022-11-03,900.81,70.1,63146.78099999999,500960,29.69,14.265335235378034,352240.069,5024.82266761769,55.0,55.0,1.2,86,9044.0,0.0,0.0,76.0,0.0,0.0,9.80625
3071,18736,2022-11-10,5340.0,58.6,312924.0,500960,92.15,17.064846416382252,39316.06900000002,670.9226791808876,55.0,55.0,1.2,86,9044.0,0.0,0.0,76.0,0.0,0.0,9.80625
3072,18737,2022-10-22,926.49,80.4,74489.796,492936,15.11,12.43781094527363,418446.204,5204.554776119403,57.0,57.0,1.2,107,14155.0,0.0,0.0,77.0,0.0,0.0,13.5375
3073,18737,2022-11-02,1056.42,61.0,64441.62,492936,28.18,16.39344262295082,354004.58400000003,5803.353836065574,57.0,57.0,1.2,107,14155.0,0.0,0.0,77.0,0.0,0.0,13.5375
3074,18737,2022-11-18,1473.39,45.9,67628.60100000001,492936,41.9,21.786492374727665,286375.983,6239.12816993464,57.0,57.0,1.2,107,14155.0,0.0,0.0,77.0,0.0,0.0,13.5375
3075,18737,2022-11-30,7443.08,38.5,286558.58,492936,100.04,25.974025974025974,-182.59700000006706,-4.742779220780963,57.0,57.0,1.2,107,14155.0,0.0,0.0,77.0,0.0,0.0,13.5375
3076,18739,2022-10-26,4879.0,62.0,302498.0,379400,79.73,16.129032258064516,76902.0,1240.3548387096773,46.4,46.4,1.2,75,5581.0,0.0,0.0,76.0,0.0,0.0,9.74
3077,18739,2022-10-26,4879.0,62.0,302498.0,379400,159.46,16.129032258064516,-225596.0,-3638.6451612903224,46.4,46.4,1.2,75,5581.0,0.0,0.0,76.0,0.0,0.0,9.74
3078,18740,2022-10-23,754.0,92.3,69594.2,448020,15.53,10.834236186348862,378425.8,4099.954496208017,55.0,55.0,1.2,102,10936.0,0.0,0.0,81.0,0.0,0.0,11.99
3079,18740,2022-11-03,900.9,73.6,66306.23999999999,448020,30.33,13.586956521739133,312119.56,4240.754891304348,55.0,55.0,1.2,102,10936.0,0.0,0.0,81.0,0.0,0.0,11.99
3080,18740,2022-11-20,783.01,50.7,39698.607,448020,39.19,19.72386587771203,272420.953,5373.194339250492,55.0,55.0,1.2,102,10936.0,0.0,0.0,81.0,0.0,0.0,11.99
3081,18740,2022-11-26,6355.19,45.5,289161.14499999996,448020,103.74,21.97802197802198,-16740.191999999923,-367.9163076923061,55.0,55.0,1.2,102,10936.0,0.0,0.0,81.0,0.0,0.0,11.99
3082,18741,2022-10-23,683.86,100.4,68659.54400000001,451950,15.19,9.960159362549799,383290.456,3817.6340239043816,55.0,55.0,1.2,101,11264.0,0.0,0.0,76.0,0.0,0.0,11.37
3083,18741,2022-11-03,728.61,78.3,57050.163,451950,27.81,12.77139208173691,326240.293,4166.54269476373,55.0,55.0,1.2,101,11264.0,0.0,0.0,76.0,0.0,0.0,11.37
